pheno1.y,X1,X2,X3,X4,X5
-7.25159928177506,-3.13535461842279,-2.04338454421324,-0.0693834090942662,5.87737075941286,4.67925053500324
-6.13684173101295,-10.3257490678975,7.09307376730485,2.18776111142598,3.94804204576935,-2.91675615122363
1.28093152904296,0.14792366039275,-0.143233111145805,1.43615508000632,5.08682085158028,-0.264802016650618
3.88988645784724,3.88202216502428,-0.569601749523998,0.107552298551171,10.2900969574631,-0.937393966195498
-3.53862394589694,2.82748553577467,1.08649703541976,3.15755681385157,10.2668961379004,1.89897431303907
-2.24543356455907,4.28290947525529,-0.596211126690942,4.4661293845941,7.03754420573427,2.89007869760144
-7.0009143188838,1.98377454093218,7.12680125082233,5.66195990325952,11.705348621412,5.83842448361419
-0.234115163345653,1.91336706141528,0.884392936762663,-2.48892688157653,7.62898985650824,-6.40478200443309
0.300869584840669,5.46038056663693,12.295194227802,-0.807376732531851,3.05805605254986,1.94151524201017
0.908505172215188,3.87151537814066,-8.19583933395846,-3.82214858951907,2.32706399326388,-8.80692995335944
-3.42927452479807,4.75513209425305,2.77265887848212,4.62777492140415,0.872184711636846,-7.91026396098565
-0.18575694450003,-2.98579266589264,-0.769923600249524,-4.2370117234823,11.9496854192158,0.506749022488619
-1.05578304162524,0.927867207434236,-2.25807563364706,0.725937575457291,3.95909053087979,-1.67988752049534
-2.83977368277351,-2.85427296150027,2.55301155504275,1.72785796783989,4.6806719255066,0.758158768904152
-1.48097700776512,-6.20480706064432,6.86997249309427,4.43283860011159,5.81648693226961,2.21683553527387
-0.343564917314506,5.96070452720964,-2.71221478818833,-0.596589275491682,3.2796659626415,7.42967934582657
9.19340774859934,5.53709478773644,5.98763855526646,3.86304206132166,10.2238244969315,1.73190867432902
-6.32361555409128,3.25524108190947,-0.183346734669251,-3.89981441842176,0.548946807990419,-6.56316259058036
0.174085399030778,-0.549405263336206,-2.53231830723478,2.54204729049523,2.44444341011495,1.14545667386484
1.06199137044858,-1.71804693354613,2.1476320752272,-8.89117378884849,6.46659195392891,4.18350925485855
-0.472091667033341,4.26106691058687,3.87855450033165,-2.75576268058921,7.81545599502746,-2.22613752648456
4.87715490071916,5.69359595839547,7.57770448861876,-6.00152546752685,7.07446664156189,-2.87289894473397
-6.12294421415598,4.02038579145005,3.40832171609823,-2.63426882983612,14.1421362387587,-5.36248460919419
-5.35915011796428,1.77731936483282,5.57314347232732,0.485117884520431,1.41514735617482,-0.722282295099071
0.395473586623978,6.10896568083554,8.51566199191251,-1.63409118941547,7.71188809565564,-0.942819015382526
-1.33842043281797,6.22472550774358,0.817532516787882,7.17946380737741,0.160602783276037,-0.413244200965882
0.752389258407412,3.98473315931997,5.5927709706711,-4.708321853,6.01430868264861,-4.85290467008735
1.79389724005134,-6.88950875247346,-2.93801641198982,-1.31211562381845,8.78640519331733,9.24270479694591
-3.10144530367801,7.28412780838577,2.49565920083849,1.64328239748488,0.694406031821748,-0.514292584432396
-8.35147625306814,-1.04628434682921,5.20580234005392,-3.21760170578167,7.4958078337337,1.56800020103339
7.9487991096072,2.28240982223139,-0.421196188856298,2.56091967011921,10.1177948284475,6.93548084095156
-6.70018940080148,-0.857646417178537,5.74163976803353,-0.295827970690323,5.88146051166912,6.87874153785672
-5.5819313223734,3.34238979929992,12.1596027905752,6.00059299352157,0.25700218177096,4.79175994147693
-0.0746983616389403,-2.17979910302933,1.60278296652434,-6.54084507801033,7.45547527524672,0.156887981725495
-4.33493852761006,-1.5514858400623,11.3785012333759,1.26775009660092,5.61972075408048,-4.49038861781044
1.10893412516029,3.79119428980842,2.0192671358928,-2.6384421501107,3.87727040363051,-0.970171061595291
2.53522784310666,-2.47480291817395,5.79078744924914,-6.6650832298496,13.0208384769517,-3.49533060344536
6.6355213493572,1.83923046848372,2.63335470511559,-0.69194091856142,5.86318084239721,0.809597047589486
-2.18524940078005,1.73459046057935,2.60939670716362,-3.14204263958273,4.58370482352424,-4.38024591659594
6.8593681112355,5.72238331582889,0.896588681918555,-4.72987507337763,15.2178383495999,1.51518837032617
4.75989216567966,1.26464470708227,-2.54379601095046,4.10636679549965,9.10580721260114,-1.66015237090584
-5.58000588412683,5.51487922801864,5.62065125384759,-4.52522034694098,1.56792617713138,0.355762713344442
-1.77762515412012,-3.44434417090165,3.46273842649919,-1.4497361535846,4.17345600125094,4.66448303173886
-1.0976825604521,1.08937589551914,-0.850107692628705,-5.27813304446381,-0.340194349658044,-0.178996417174014
-1.41607140385512,5.01795009355716,-0.0260922523408473,-8.55450253963878,3.50859164335906,-8.52209003623969
0.528963486482185,4.11972725422913,6.91991034314201,-7.88501155699045,4.95941684809661,4.48507477827413
-3.90327830425489,-1.04591884064459,-1.13410802925283,-3.9881178312287,6.02614184395812,-5.52844905974402
-5.01691129823231,8.01805402948398,6.95850975122018,-6.42576657960267,8.59303252766432,-0.134223266037352
-3.16971717109898,2.7299836608563,11.7604767972794,-5.67001084330841,1.16189438293022,2.27584836477784
2.15078831819891,0.341703869192679,8.82034946018346,-3.19721361395494,6.01572981294076,1.96161129639128
0.407075230466311,-0.593862849771364,4.24236567826627,0.79740552497788,6.28074994560187,-1.81543385885448
-2.82961041863099,-0.576030151255404,-2.26996090209749,-1.70128302805505,5.37585703276155,-0.0343187892676774
6.52009527352753,3.50690943335412,2.57576459503701,-6.36904619090685,9.33077205710114,-10.5562827252781
-0.0461068268851443,-5.5258431561508,9.22560318755672,6.35126163415627,12.562445269546,-5.61353783964227
4.36273845355178,0.208120411999809,2.28112698101389,0.430818377879464,2.30434672583906,-0.926637822743783
-1.00651243052358,3.71440040610889,5.61058427957388,3.59442000852847,9.30707999522883,-3.77366397135555
-3.74887159523351,2.00272152906183,11.0876041493758,-6.44990337201417,3.34201844888343,2.40158429609741
-3.63635212209806,-1.62237717625584,7.65834851139575,-5.40267173469839,5.50852113034864,-0.674810829848878
0.0676830739987149,-2.56964939599472,1.33672124412072,0.956010639016385,10.3564209293008,1.71281026230268
-1.43990782624227,3.53673746093817,-3.27791159532405,-9.60295659814479,2.71004084652366,-7.29057012471126
-2.2450380102219,3.94234718258712,5.65998688408184,2.45917063641455,7.4523572876764,2.36230673303139
5.64179851439769,5.58902360067757,4.14152875241269,-2.23579628038887,6.84618170623775,7.42137525096763
2.35895234058121,-5.88471548723977,-5.82440434389212,-8.98267874248286,13.452670323307,-4.30996516553494
-1.16649403432278,-3.0354044057854,7.5777527484277,7.5269047542701,2.43114198770876,2.6857557925577
0.0732059496754833,-5.96642017919241,3.69474598781681,-9.80428367413234,14.2711967752821,-10.1144292756591
-1.8271340842157,-0.209336739529103,-2.16448909718439,1.37992918445057,0.933431969196655,0.19591268567687
-2.25157475335937,2.73946207394585,-2.3380063185717,3.51081119567326,8.35205687036509,4.10516265499093
-3.00595298708724,3.00471151383508,0.644785626735102,-4.42764136157316,2.89920114285265,-0.932903309316348
8.35908824348218,1.30192536563617,8.89567902183176,-3.69330375403808,6.76813496331667,5.792920539778
-2.12095514973089,0.291697460738595,2.29548194360178,-1.92427206439025,9.3560362969529,0.326121813442218
-0.103323445833878,-6.85601290093321,9.39496873492142,-3.90609200638083,1.26997445761999,4.15838964472029
-3.38961858439516,4.60097262587873,0.90283556149715,0.685547629475671,5.27398939714108,-3.19793316923482
-0.231065859411254,-9.63376547903052,-3.16232842864731,-2.50163180688604,-2.00891194141401,-9.9995965029462
-1.64922431263202,6.76262643854438,3.59980394455203,-1.6504856912732,3.05733223450054,-4.62820233119382
-2.4204860454567,1.1025748145885,7.92362371664713,2.22177648801553,1.54487468894723,-3.94440897994832
0.982468456090015,-6.37817627020381,-2.38883254127331,-1.319178493906,6.24739052011585,-6.72727615011617
4.77641692293337,-5.73024171401507,9.91246032857803,3.05349456053481,5.21056986557398,1.07616084546176
0.60918839081803,0.605289742624729,5.3853718492673,0.595543271032294,9.26343210378541,1.88265300909503
-3.30618685204533,-0.849120593269073,18.0102952996727,-9.33708350685698,3.68407935678082,3.03810592761347
13.7478829515296,-1.05608700450094,1.18958832865434,-5.08510776675206,5.34801277348352,-3.08459752021551
-2.84979846540967,6.11444360265665,3.91065835063771,0.496037307234644,5.52735442209824,-8.18427902599621
1.7674195503027,5.97867177847678,6.83532721176578,-0.930817713211526,-0.178305606840042,-5.33359794666489
-1.52508570443249,-0.147940550806156,5.66648599744449,-7.97103730388768,7.54576231223709,5.28481655020154
5.53409927100134,-1.64815724187234,-2.52237553373517,5.5514844337387,3.24720050076654,1.93736950696367
4.30563689001748,5.14472592808698,-1.72201530402063,0.624617517813431,6.19515236900877,3.23202790287044
3.79106982893082,-2.1657301884121,10.9838170126197,6.41459332844959,6.04643038039601,1.19767472035398
-6.81901104679242,-0.347673705573666,3.51762580060243,-1.97687202450567,10.5400667787944,-8.6881902844378
2.89540471461643,-2.03383460092816,0.556278905958051,-3.03272256792788,1.15303463458319,-4.57680088341227
7.80183768147903,6.65620463471375,5.4356581811208,0.388673890903815,-1.98661777465994,-2.67188897527513
-2.29027790348809,2.69317799632826,4.76149004478176,-9.43617192816798,12.510525508967,-1.00174778910555
0.751729363428523,4.88455863649799,6.09716546835204,-0.992623624747491,3.95892455749868,3.04882137995747
-11.9230572363992,2.18882824018965,3.54762036755717,-2.68626555009206,5.24319106430925,-2.64896566542186
-0.506212511111627,-3.23693861121413,0.267470093095086,-1.93085386770877,12.4160157646741,-4.68938175717543
3.00751864100709,0.0809950599471019,-0.943091269214508,-0.600732730143416,13.5767948334938,-10.4686274967487
0.151993515252864,-0.644997416946169,3.9264097874607,-2.04140906840296,6.08352653919308,8.17776281127149
2.54495148234217,0.641010707300459,2.26600124513559,-6.98824822380613,8.3606962913411,-6.11999670072948
1.69171040625202,-0.979263775058657,6.60959969757504,-8.55187844979645,2.65457431002033,-0.683047122924726
-3.05590950456869,-1.64292321274376,-1.72824680741355,-2.56416302688995,3.91969837004368,-0.320410723637983
-2.0775429225307,-6.00145727467936,6.34737645028531,2.85109675831886,-2.91626445898371,-4.06874213572342
2.06934323919694,-2.5954470532242,4.71784918183035,-7.7131869791825,0.740661866695778,-3.81273440496912
-0.322624816983074,-1.12259624602073,-5.90987095058031,-3.59500783193727,11.4824281266632,3.05382429602558
-1.78937900353912,-2.29152385570734,3.47030820573313,-4.86630452230678,2.52714437049648,5.09643384239745
-3.10699300611338,3.38659212978057,0.931632049708826,-2.77007903680702,12.902863181141,1.41401390906554
-4.8979704024028,4.71289746819905,0.111143882277625,4.78599035225616,5.16501341694953,-3.67817524243735
4.07381283418665,1.10825753350862,0.92865930809462,7.79621061478426,7.21562475202524,5.05262961661922
-2.36197311813451,-0.986631720149266,6.56287065427063,-5.65939666185265,0.276577201075912,-1.58081423999443
-0.921163752178203,-3.36888888677452,6.87011895650794,-5.09297873741222,10.3302116442166,-2.57320912307189
4.75651170286628,5.62020871782137,4.59059481642359,-0.496819424337824,16.4933269179594,-4.66431766719591
-0.834338028848418,10.2107682776013,11.7864943484186,-2.35712373215916,3.59861163933784,-3.23850713293612
-2.67199200179571,5.10884233139289,1.33911021482826,-4.24655721459666,4.38985390144421,-0.196704797476266
2.43028736011065,1.71683261164121,-0.0168427247611079,-2.50943437158978,2.08489052837359,1.61130079094637
-7.32384406720268,-2.05442721669979,4.67660251483122,-5.90640246441562,5.20158793180325,-2.57019594624441
-0.126988877778915,-3.69401639396133,1.50369659563371,-5.3881967122339,11.4648042726999,-8.04847714733585
4.60076966383474,10.0867842504474,1.40181155552607,-4.98050370225168,9.26028773346723,3.60074252871812
6.0112674490467,0.971819981949051,-1.72910699663134,-2.21929822707774,9.70777038983594,-1.54481362160701
-4.09705807806498,8.0373778760647,3.27972941989434,-2.77036155201758,14.1520348855982,-0.640199680898939
0.0409272271895872,-4.30225010602791,2.99114251307949,-8.97867669972094,2.96791635649203,5.0207860770944
10.3375943676859,-1.00937619884437,-0.51259637443745,2.01946040345863,8.94313369352958,2.51224985655591
-2.71180236677289,5.41484403127292,7.76031010740064,-4.02075660853036,2.13926159660716,0.461894662334255
-1.70832524055148,-6.75909024215825,-2.53204120170967,6.03146170272153,10.1612174185526,4.34615346658504
-1.80659081492294,2.85891216759188,4.12019045341611,-6.07002371577329,7.77518757678811,4.07774996899778
1.87478951155223,5.44471933627026,7.7437642753971,-4.49051790709897,3.46706597948228,2.73657947672177
