g1,X1,X2,X3,X4,X5
-1.75644858133726,0.817974114125096,1.68568288895153,-3.94166635772816,4.87920570409198,-0.118393667847964
-3.39429235943658,-2.28921356174312,6.21101446325225,1.82789830540869,5.33549255892063,-0.722044250210479
-2.19109186652976,0.618356948899514,0.0492876008647302,-2.29216606119613,5.71464394197527,1.31490894186727
0.0222320439446587,2.17384948094486,-0.978310851740442,-1.42967051061899,7.76678451272393,2.97109686872175
0.27438187626724,1.36937181951488,2.33953922591841,-2.23788456907764,8.34213419818391,0.904207557875172
-1.42848405603948,3.57666375532236,1.82137717498096,-1.30255750350205,3.43395883892229,0.233268847582197
-6.00367975422314,-2.35007398913209,6.72155474273459,2.4831749729499,8.95415985120786,-0.725217715644925
0.673632795960431,4.1039296139135,1.18710584162411,-1.63304362855421,6.11105280792025,-1.28147275452322
0.852870451629697,-0.27091419635471,0.363679677050545,-1.54516051642613,7.70294265650348,-3.15431959197146
-1.47720631190277,3.02484377884358,-1.28802338359838,-1.24134117878921,6.26101739363802,-4.64580962088655
0.916832814831814,2.3193968806656,3.51201641304641,1.54509511451914,5.85085545324897,3.16744258944765
-0.30230448727053,-4.23639562909117,3.70308155675779,-0.30390846169475,12.0463777998958,1.43807553435545
-0.375476446428039,4.43691412361651,0.802231618855694,-2.56690661682187,8.6833181051803,-2.15825404157795
1.89735051522753,2.43205463168981,5.57611213744633,-0.769752021510961,9.57220753286088,-0.756460809921477
-1.62632306868265,1.78050208971062,2.92833688604728,-2.0892532070223,7.02910208558141,0.173074981171831
-0.163660776149936,1.66085615837247,1.62535707906752,-2.44234061337195,7.34266940474746,0.131763420385574
3.68211878233318,4.03715001723812,0.675526365119746,-1.94077504911377,9.4773304785393,3.40936323080233
-1.79626675091156,0.876272740891111,3.94705513935742,-3.79655586567457,4.29244916928652,-0.153293700796867
-3.27708338048523,2.6607182837835,2.88321822517395,-1.37198166477287,6.76851962818123,-0.351006242472728
-0.314719030576585,-3.80296540691201,3.93105525732223,-3.99296633233216,8.97104183118386,4.19708602429251
1.49148959439464,1.62181839224909,4.32310060357893,0.200864610467406,4.78593333181089,-1.9643272189666
0.893787115945028,4.9409265195717,0.286157209451673,1.46015412464818,10.5456328953175,0.278851092131958
0.172671791338391,0.819717370642545,7.00650617052766,-2.3173999711416,12.6426675865324,1.34196457191961
-0.96127176951563,-0.994443325906449,2.97872762186017,-5.02544652063052,4.46774112915548,-0.651196316764412
1.25271115900968,3.85523849002653,2.53343050044059,-0.0350583814345431,2.20581045365734,2.00892943153776
-1.8266259822752,4.69207357645039,1.82133449985605,0.00951159221090044,2.77419402154139,-0.302306945090749
3.83017772100019,1.29308855060593,8.05837643353121,-6.01137109371549,5.99303613167396,1.47685119938744
4.81282534260845,1.00521945709325,3.10572169258031,-2.55977101196817,9.27184317478664,8.77496746814595
-0.903979240343988,0.0973529407426617,2.74711166747522,-1.98062811186564,8.27506943076067,-4.630111864938
-5.10350407920897,-5.92353942259999,4.44354265901246,-1.84151339601706,7.69384429933577,1.48947394039235
1.87006357414953,-0.918243266770952,-0.705011606682299,2.78561110061581,11.2915587689501,0.765941161673104
-2.968043410854,-0.538309194424248,4.09487727506288,0.429835478427024,4.37324334212684,-0.077834432339849
-3.14749809524293,-1.43807310665071,2.55293596954165,-0.451953030290385,4.91742145340503,-0.745342007784114
-2.22154671835124,-1.31429057853975,2.8571536324986,-6.70672897753748,7.70767578365265,-2.34882757374521
-3.17757081854725,1.06076217535513,4.86778400337805,-2.29863088343984,5.44005688901551,-0.756021930206228
2.49165691637145,1.17970715531941,4.79550973560282,1.35725200846504,8.7254684952884,-0.998764901169935
0.786126099617325,0.000502179873468601,2.7076447760884,-3.25423592479363,7.44733599730622,2.16150380295765
1.07621068856665,0.808971245130833,3.25727921703504,-2.20045760784474,4.83584160897857,-1.30056339279872
-2.46250723825961,1.61788147315479,5.11341421709728,-5.05115487822272,5.88531811097895,-3.12021971151329
2.81880418515162,2.12899626920759,0.696310741872953,-3.9038269045076,11.051063304632,0.306094443384891
1.83621703227875,3.28628437414124,-1.83170698126258,-0.710373062686854,10.4353377292894,-0.568151989236958
-3.12623827656634,-0.40034258220625,0.370563509488085,-2.93904173691399,2.7520233340052,0.952982610068976
0.126181400050602,-0.67167597259999,4.9355778926061,-1.41031982896622,6.81982635032052,0.887333036261317
-0.536537907611811,1.10673998531119,1.08711085274781,-6.07137543078331,6.10306578853984,-0.122537756469221
-1.57766339728102,0.95543540401255,1.21210720005311,-5.10026801503889,3.91091066972809,-5.11619021834337
1.59039706110832,1.51720719254144,5.24666765712031,-3.19208375281787,7.2597142911683,-1.55860068458396
-1.21358045824069,0.877110262765228,4.32581532793974,-4.80948115110967,9.31502292494369,-2.92278232404971
-2.33541756544377,2.13945982533165,6.97845946534565,-6.7119720144283,8.06038258968434,-0.196727886874011
-3.55814554491545,0.3248193864915,6.71374416409606,-1.68326348524291,6.39345209895032,1.71968461780974
1.73221395797438,4.83335806090617,3.35179363797948,0.185516463237969,7.78721618324676,1.92760363512758
1.50432418692136,2.21079908215611,3.47897932223205,1.22430947314094,12.0032356129732,3.26689249284704
1.06781740201129,3.16318337208451,2.42755641795147,-0.353633312001903,7.43310981644434,0.656707838262841
0.396864998434884,0.819206563156854,1.55769934120098,1.60355843161963,12.4850159524089,-4.49750720608417
2.22405098360171,3.0229976007734,4.6641074633253,1.08133009921354,8.59249966551167,2.06612342335348
2.92093222236947,-1.75940805770014,2.50308992940396,1.01891731106381,5.61773357159231,-0.398821091848895
0.145503692130048,1.73186705629557,1.94664467984788,-1.5388978964737,7.03688867678108,-3.92000498189855
-1.62010420428731,0.617989204104656,4.19637574458666,-3.46414197043414,2.84203742983593,0.703161669703149
-2.9430510007425,0.355109701554329,4.39554181692145,1.29099077148796,2.89537581881335,-7.48115979660247
1.0047690739997,1.76562944533228,2.46715689549108,2.04516953785591,8.42754517070482,-0.892151874400142
-1.92634162122215,3.39740813070468,1.25076898287009,-2.33789691816167,5.06446706588107,-0.904069175791962
-0.738380561687354,3.06650301740764,5.88948768065036,-0.327117599513092,6.50828515251887,-1.52770039413617
4.54522312891189,5.18922342829509,4.70432022077618,-0.115020362885039,8.04704843788835,5.03750195290297
-0.946543337831925,-4.52001057321319,-0.0463754416809472,-2.97957282636682,6.06291318846687,-1.98741808583884
0.694364251465987,1.33670076701367,4.1564040208286,0.035826506931162,6.2061503342905,2.61253878061128
-2.07911311136071,2.26787439166323,1.18070084207947,-4.57006906863689,9.12376031230724,-8.41973942916835
2.11594503280079,2.02947738409345,4.43293285768335,0.620377837437543,8.3251690856668,0.909018038871955
0.239393609606631,4.61644702847209,4.09623354580876,-0.83482542021506,6.56204826903041,2.89276311181597
1.55708852711079,5.56500469640263,-1.12737341738508,0.73489768170499,7.15842404019744,1.77269838274789
4.25113058053974,6.54856862152772,5.71088561623427,0.636993950130881,10.1540399013227,0.536546054802244
-4.46907301174754,-0.0147307150893639,1.11682580473394,-1.66918024238256,4.99667610739196,-0.159150451763778
-2.9820613240836,-3.43832359267747,7.61369465973966,-2.81637030650532,4.57408761080227,0.412943753614783
1.03195592079149,1.52175251021852,1.06876489848023,-1.11356877060091,8.20449524749876,-2.81937695300188
-2.76251410520671,-2.22916432376333,2.3758113580261,-3.17625742782477,2.26769495425134,-4.27110884006118
